Model,Displ,Cyl,Trans,Drive,Fuel,Sales Area,Stnd,Underhood ID,Veh Class,Air Pollution Score,FE Calc Appr,City MPG,Hwy MPG,Cmb MPG,Unadj Cmb MPG,Greenhouse Gas Score,SmartWay
SUZUKI Grand Vitara,2.7,(6 cyl),Man-5,2WD,Gasoline,FA,B5,8SKXT2.745E1,SUV,6,Drv,16,22,18,23.7566,5,no
SUZUKI Grand Vitara,2.7,(6 cyl),Auto-L5,2WD,Gasoline,FA,B5,8SKXT2.745E1,SUV,6,Drv,17,22,19,24.848,5,no
SUZUKI Grand Vitara,2.7,(6 cyl),Man-5,4WD,Gasoline,FA,B5,8SKXT2.745E1,SUV,6,Drv,16,21,18,23.3786,5,no
SUZUKI Grand Vitara,2.7,(6 cyl),Auto-L5,4WD,Gasoline,FA,B5,8SKXT2.745E1,SUV,6,Drv,17,21,19,24.2613,5,no
SUZUKI Grand Vitara,2.7,(6 cyl),Man-5,2WD,Gasoline,CA,L2,8SKXT2.745E1,SUV,6,Drv,16,22,18,23.7566,5,no
SUZUKI Grand Vitara,2.7,(6 cyl),Auto-L5,2WD,Gasoline,CA,L2,8SKXT2.745E1,SUV,6,Drv,17,22,19,24.848,5,no
SUZUKI Grand Vitara,2.7,(6 cyl),Man-5,4WD,Gasoline,CA,L2,8SKXT2.745E1,SUV,6,Drv,16,21,18,23.3786,5,no
SUZUKI Grand Vitara,2.7,(6 cyl),Auto-L5,4WD,Gasoline,CA,L2,8SKXT2.745E1,SUV,6,Drv,17,21,19,24.2613,5,no
SUZUKI Reno,2,(4 cyl),Auto-4,2WD,Gasoline,FC,U2,8GDXV02.0D04,small car,7,Drv,19,28,22,28.9921,6,yes
SUZUKI Reno,2,(4 cyl),Man-5,2WD,Gasoline,FC,U2,8GDXV02.0D04,small car,7,Drv,20,28,23,30.1545,7,yes
SUZUKI Reno,2,(4 cyl),Auto-4,2WD,Gasoline,FC,B5,8GDXV02.0D04,small car,6,Drv,19,28,22,28.9921,6,no
SUZUKI Reno,2,(4 cyl),Man-5,2WD,Gasoline,FC,B5,8GDXV02.0D04,small car,6,Drv,20,28,23,30.1545,7,yes
SUZUKI SX4,2,(4 cyl),Man-5,2WD,Gasoline,FA,B5,8SKXV1.995D1,small car,6,Drv,22,30,25,33.404,7,yes
SUZUKI SX4,2,(4 cyl),Auto-L4,2WD,Gasoline,FA,B5,8SKXV1.995D1,small car,6,Drv,23,31,26,34.0987,8,yes
SUZUKI SX4,2,(4 cyl),Man-5,4WD,Gasoline,FA,B5,8SKXV1.995D1,station wagon,6,Drv,21,28,24,30.7593,7,yes
SUZUKI SX4,2,(4 cyl),Auto-L4,4WD,Gasoline,FA,B5,8SKXV1.995D1,station wagon,6,Drv,21,28,24,30.9893,7,yes
SUZUKI SX4,2,(4 cyl),Man-5,2WD,Gasoline,FA,B5,8SKXV1.995D1,station wagon,6,Drv,22,30,25,32.8197,7,yes
SUZUKI SX4,2,(4 cyl),Auto-L4,2WD,Gasoline,FA,B5,8SKXV1.995D1,station wagon,6,Drv,22,30,25,33.1891,7,yes
SUZUKI SX4,2,(4 cyl),Man-5,2WD,Gasoline,CA,L2,8SKXV1.995D1,small car,6,Drv,22,30,25,33.404,7,yes
SUZUKI SX4,2,(4 cyl),Auto-L4,2WD,Gasoline,CA,L2,8SKXV1.995D1,small car,6,Drv,23,31,26,34.0987,8,yes
SUZUKI SX4,2,(4 cyl),Man-5,4WD,Gasoline,CA,L2,8SKXV1.995D1,station wagon,6,Drv,21,28,24,30.7593,7,yes
SUZUKI SX4,2,(4 cyl),Auto-L4,4WD,Gasoline,CA,L2,8SKXV1.995D1,station wagon,6,Drv,21,28,24,30.9893,7,yes
SUZUKI SX4,2,(4 cyl),Man-5,2WD,Gasoline,CA,L2,8SKXV1.995D1,station wagon,6,Drv,22,30,25,32.8197,7,yes
SUZUKI SX4,2,(4 cyl),Auto-L4,2WD,Gasoline,CA,L2,8SKXV1.995D1,station wagon,6,Drv,22,30,25,33.1891,7,yes
SUZUKI XL7,3.6,(6 cyl),Auto-S5,2WD,Gasoline,FC,B4,8GMXT03.6150,SUV,7,Drv,16,22,18,18.3969,5,no
SUZUKI XL7,3.6,(6 cyl),Auto-S5,4WD,Gasoline,FC,B4,8GMXT03.6150,SUV,7,Drv,15,22,18,17.6455,5,no
TOYOTA 4Runner,4.7,(8 cyl),Auto-L5,2WD,Gasoline,CA,U2,8TYXT04.7BEM,SUV,7,Drv,15,19,17,21.5479,4,no
TOYOTA 4Runner,4.7,(8 cyl),Auto-L5,4WD,Gasoline,CA,U2,8TYXT04.7BES,SUV,7,Drv,14,17,15,19.8881,3,no
TOYOTA 4Runner,4,(6 cyl),Auto-L5,2WD,Gasoline,FA,B5,8TYXT04.0AEM,SUV,6,Drv,16,21,18,23.4219,5,no
TOYOTA 4Runner,4,(6 cyl),Auto-L5,4WD,Gasoline,FA,B5,8TYXT04.0AEM,SUV,6,Drv,16,20,17,22.3886,4,no
TOYOTA 4Runner,4,(6 cyl),Auto-L5,2WD,Gasoline,CA,L2,8TYXT04.0AEM,SUV,6,Drv,16,21,18,23.4219,5,no
TOYOTA 4Runner,4,(6 cyl),Auto-L5,4WD,Gasoline,CA,L2,8TYXT04.0AEM,SUV,6,Drv,16,20,17,22.3886,4,no
TOYOTA 4Runner,4.7,(8 cyl),Auto-L5,2WD,Gasoline,FA,B5,8TYXT04.7BEM,SUV,6,Drv,15,19,17,21.5479,4,no
TOYOTA 4Runner,4.7,(8 cyl),Auto-L5,4WD,Gasoline,FA,B5,8TYXT04.7BES,SUV,6,Drv,14,17,15,19.8881,3,no
TOYOTA Avalon,3.5,(6 cyl),Auto-S6,2WD,Gasoline,CA,U2,8TYXV03.5BEA,large car,7,Drv,19,28,22,29.3877,6,yes
TOYOTA Avalon,3.5,(6 cyl),Auto-S6,2WD,Gasoline,FA,B5,8TYXV03.5BEA,large car,6,Drv,19,28,22,29.3877,6,no
TOYOTA Camry,2.4,(4 cyl),Auto-L5,2WD,Gasoline,CA,S2,8TYXV02.4HX2,midsize car,9.5,Drv,21,31,25,32.8941,7,yes
TOYOTA Camry,2.4,(4 cyl),Man-5,2WD,Gasoline,CA,U2,8TYXV02.4BEA,midsize car,7,Drv,21,31,25,32.4557,7,yes
TOYOTA Camry,2.4,(4 cyl),Auto-L5,2WD,Gasoline,CA,U2,8TYXV02.4BEA,midsize car,7,Drv,21,31,25,32.8941,7,yes
TOYOTA Camry,3.5,(6 cyl),Auto-S6,2WD,Gasoline,CA,U2,8TYXV03.5BEA,midsize car,7,Drv,19,28,22,29.3877,6,yes
TOYOTA Camry,2.4,(4 cyl),Man-5,2WD,Gasoline,FA,B5,8TYXV02.4BEA,midsize car,6,Drv,21,31,25,32.4557,7,yes
TOYOTA Camry,2.4,(4 cyl),Auto-L5,2WD,Gasoline,FA,B5,8TYXV02.4BEA,midsize car,6,Drv,21,31,25,32.8941,7,yes
TOYOTA Camry,3.5,(6 cyl),Auto-S6,2WD,Gasoline,FA,B5,8TYXV03.5BEA,midsize car,6,Drv,19,28,22,29.3877,6,no
TOYOTA Camry Hybrid,2.4,(4 cyl),Auto-AV,2WD,Gasoline,CA,S2,8TYXV02.4HC3,midsize car,9.5,Drv,33,34,34,45.9416,9,yes
TOYOTA Camry Hybrid,2.4,(4 cyl),Auto-AV,2WD,Gasoline,FA,B3,8TYXV02.4HC3,midsize car,8,Drv,33,34,34,45.9416,9,yes
TOYOTA Corolla,1.8,(4 cyl),Auto-L4,2WD,Gasoline,CA,U2,8TYXV01.8BEA,small car,7,Drv,26,35,29,39.1089,8,yes
TOYOTA Corolla,1.8,(4 cyl),Man-5,2WD,Gasoline,CA,U2,8TYXV01.8BEA,small car,7,Drv,28,37,31,41.7571,9,yes
TOYOTA Corolla,1.8,(4 cyl),Auto-L4,2WD,Gasoline,FA,B5,8TYXV01.8BEA,small car,6,Drv,26,35,29,39.1089,8,yes
TOYOTA Corolla,1.8,(4 cyl),Man-5,2WD,Gasoline,FA,B5,8TYXV01.8BEA,small car,6,Drv,28,37,31,41.7571,9,yes
TOYOTA FJ Cruiser,4,(6 cyl),Auto-L5,2WD,Gasoline,FA,B5,8TYXT04.0AEM,SUV,6,Drv,16,20,18,23.3541,5,no
TOYOTA FJ Cruiser,4,(6 cyl),Man-6,4WD,Gasoline,FA,B5,8TYXT04.0AEM,SUV,6,Drv,15,18,16,20.5027,4,no
TOYOTA FJ Cruiser,4,(6 cyl),Auto-L5,4WD,Gasoline,FA,B5,8TYXT04.0AEM,SUV,6,Drv,16,20,17,22.3886,4,no
TOYOTA FJ Cruiser,4,(6 cyl),Auto-L5,2WD,Gasoline,CA,L2,8TYXT04.0AEM,SUV,6,Drv,16,20,18,23.3541,5,no
TOYOTA FJ Cruiser,4,(6 cyl),Man-6,4WD,Gasoline,CA,L2,8TYXT04.0AEM,SUV,6,Drv,15,18,16,20.5027,4,no
TOYOTA FJ Cruiser,4,(6 cyl),Auto-L5,4WD,Gasoline,CA,L2,8TYXT04.0AEM,SUV,6,Drv,16,20,17,22.3886,4,no
TOYOTA Highlander,3.5,(6 cyl),Auto-S5,2WD,Gasoline,CA,U2,8TYXT03.5BEM,SUV,7,Drv,18,24,20,25.9861,6,yes
TOYOTA Highlander,3.5,(6 cyl),Auto-S5,4WD,Gasoline,CA,U2,8TYXT03.5BEM,SUV,7,Drv,17,23,19,24.8013,5,no
TOYOTA Highlander,3.5,(6 cyl),Auto-S5,2WD,Gasoline,FA,B5,8TYXT03.5BEM,SUV,6,Drv,18,24,20,25.9861,6,no
TOYOTA Highlander,3.5,(6 cyl),Auto-S5,4WD,Gasoline,FA,B5,8TYXT03.5BEM,SUV,6,Drv,17,23,19,24.8013,5,no
TOYOTA Highlander Hybrid,3.3,(6 cyl),Auto-AV,4WD,Gasoline,CA,S2,8TYXT03.3CC4,SUV,9,Drv,27,25,26,35.1911,8,yes
TOYOTA Highlander Hybrid,3.3,(6 cyl),Auto-AV,4WD,Gasoline,FA,B3,8TYXT03.3CC4,SUV,8,Drv,27,25,26,35.1911,8,yes
TOYOTA Land Cruiser,5.7,(8 cyl),Auto-S6,4WD,Gasoline,CA,U2,8TYXT05.7BEX,SUV,7,Drv,13,18,15,18.9488,3,no
TOYOTA Land Cruiser,5.7,(8 cyl),Auto-S6,4WD,Gasoline,FA,B5,8TYXT05.7BEX,SUV,6,Drv,13,18,15,18.9488,3,no
TOYOTA Matrix,1.8,(4 cyl),Auto-L4,2WD,Gasoline,CA,U2,8TYXV01.8BEA,station wagon,7,Drv,25,31,27,36.1181,8,yes
TOYOTA Matrix,1.8,(4 cyl),Man-5,2WD,Gasoline,CA,U2,8TYXV01.8BEA,station wagon,7,Drv,26,33,29,38.0931,8,yes
TOYOTA Matrix,1.8,(4 cyl),Auto-L4,2WD,Gasoline,FA,B5,8TYXV01.8BEA,station wagon,6,Drv,25,31,27,36.1181,8,yes
TOYOTA Matrix,1.8,(4 cyl),Man-5,2WD,Gasoline,FA,B5,8TYXV01.8BEA,station wagon,6,Drv,26,33,29,38.0931,8,yes
TOYOTA Prius,1.5,(4 cyl),Auto-AV,2WD,Gasoline,CA,S2,8TYXV01.5HC3,midsize car,9.5,Drv,48,45,46,65.7778,10,yes
TOYOTA Prius,1.5,(4 cyl),Auto-AV,2WD,Gasoline,FA,B3,8TYXV01.5HC3,midsize car,8,Drv,48,45,46,65.7778,10,yes
TOYOTA RAV4,2.4,(4 cyl),Auto-L4,2WD,Gasoline,CA,U2,8TYXT02.4BEH,SUV,7,Drv,21,27,24,30.9485,7,yes
TOYOTA RAV4,2.4,(4 cyl),Auto-L4,4WD,Gasoline,CA,U2,8TYXT02.4BEM,SUV,7,Drv,20,25,22,29.2409,6,yes
TOYOTA RAV4,3.5,(6 cyl),Auto-L5,2WD,Gasoline,CA,U2,8TYXT03.5BEM,SUV,7,Drv,19,27,22,28.9095,6,yes
TOYOTA RAV4,3.5,(6 cyl),Auto-L5,4WD,Gasoline,CA,U2,8TYXT03.5BEM,SUV,7,Drv,19,26,21,27.9374,6,yes
TOYOTA RAV4,2.4,(4 cyl),Auto-L4,2WD,Gasoline,FA,B5,8TYXT02.4BEH,SUV,6,Drv,21,27,24,30.9485,7,yes
TOYOTA RAV4,2.4,(4 cyl),Auto-L4,4WD,Gasoline,FA,B5,8TYXT02.4BEM,SUV,6,Drv,20,25,22,29.2409,6,no
TOYOTA RAV4,3.5,(6 cyl),Auto-L5,2WD,Gasoline,FA,B5,8TYXT03.5BEM,SUV,6,Drv,19,27,22,28.9095,6,no
TOYOTA RAV4,3.5,(6 cyl),Auto-L5,4WD,Gasoline,FA,B5,8TYXT03.5BEM,SUV,6,Drv,19,26,21,27.9374,6,no
TOYOTA Scion TC,2.4,(4 cyl),Man-5,2WD,Gasoline,CA,U2,8TYXV02.4BEB,small car,7,Drv,20,27,23,30.0621,7,yes
TOYOTA Scion TC,2.4,(4 cyl),Auto-L4,2WD,Gasoline,CA,U2,8TYXV02.4BEB,small car,7,Drv,21,29,24,30.9139,7,yes
TOYOTA Scion TC,2.4,(4 cyl),Man-5,2WD,Gasoline,FA,B5,8TYXV02.4BEB,small car,6,Drv,20,27,23,30.0621,7,yes
TOYOTA Scion TC,2.4,(4 cyl),Auto-L4,2WD,Gasoline,FA,B5,8TYXV02.4BEB,small car,6,Drv,21,29,24,30.9139,7,yes
TOYOTA Scion XB,2.4,(4 cyl),Auto-S4,2WD,Gasoline,CA,U2,8TYXV02.4BEB,station wagon,7,Drv,22,28,24,31.5448,7,yes
TOYOTA Scion XB,2.4,(4 cyl),Man-5,2WD,Gasoline,CA,U2,8TYXV02.4BEB,station wagon,7,Drv,22,28,24,31.7078,7,yes
TOYOTA Scion XB,2.4,(4 cyl),Auto-S4,2WD,Gasoline,FA,B5,8TYXV02.4BEB,station wagon,6,Drv,22,28,24,31.5448,7,yes
TOYOTA Scion XB,2.4,(4 cyl),Man-5,2WD,Gasoline,FA,B5,8TYXV02.4BEB,station wagon,6,Drv,22,28,24,31.7078,7,yes
TOYOTA Scion XD,1.8,(4 cyl),Auto-L4,2WD,Gasoline,CA,L2,8TYXV01.8AJA,small car,6,Drv,26,32,28,37.8849,8,yes
TOYOTA Scion XD,1.8,(4 cyl),Man-5,2WD,Gasoline,CA,L2,8TYXV01.8AJA,small car,6,Drv,27,33,29,39.3004,8,yes
TOYOTA Scion XD,1.8,(4 cyl),Auto-L4,2WD,Gasoline,FA,B8,8TYXV01.8AJA,small car,3,Drv,26,32,28,37.8849,8,no
TOYOTA Scion XD,1.8,(4 cyl),Man-5,2WD,Gasoline,FA,B8,8TYXV01.8AJA,small car,3,Drv,27,33,29,39.3004,8,no
TOYOTA Sequoia,4.7,(8 cyl),Auto-S5,2WD,Gasoline,CA,U2,8TYXT04.7BGX,SUV,7,Drv,14,17,15,19.3628,3,no
TOYOTA Sequoia,4.7,(8 cyl),Auto-S5,4WD,Gasoline,CA,U2,8TYXT04.7BGX,SUV,7,Drv,13,16,14,18.5988,2,no
TOYOTA Sequoia,5.7,(8 cyl),Auto-S6,2WD,Gasoline,CA,U2,8TYXT05.7BEX,SUV,7,Drv,14,19,15,19.9352,3,no
TOYOTA Sequoia,5.7,(8 cyl),Auto-S6,4WD,Gasoline,CA,U2,8TYXT05.7BEX,SUV,7,Drv,13,18,15,18.8887,3,no
TOYOTA Sequoia,4.7,(8 cyl),Auto-S5,2WD,Gasoline,FA,B5,8TYXT04.7BGX,SUV,6,Drv,14,17,15,19.3628,3,no
TOYOTA Sequoia,4.7,(8 cyl),Auto-S5,4WD,Gasoline,FA,B5,8TYXT04.7BGX,SUV,6,Drv,13,16,14,18.5988,2,no
TOYOTA Sequoia,5.7,(8 cyl),Auto-S6,2WD,Gasoline,FA,B5,8TYXT05.7BEX,SUV,6,Drv,14,19,15,19.9352,3,no
TOYOTA Sequoia,5.7,(8 cyl),Auto-S6,4WD,Gasoline,FA,B5,8TYXT05.7BEX,SUV,6,Drv,13,18,15,18.8887,3,no
TOYOTA Sienna,3.5,(6 cyl),Auto-L5,2WD,Gasoline,CA,U2,8TYXT03.5BEM,minivan,7,Drv,17,23,19,26.4632,5,no
TOYOTA Sienna,3.5,(6 cyl),Auto-L5,4WD,Gasoline,CA,U2,8TYXT03.5BEM,minivan,7,Drv,16,21,18,23.0032,5,no
TOYOTA Sienna,3.5,(6 cyl),Auto-L5,2WD,Gasoline,FA,B5,8TYXT03.5BEM,minivan,6,Drv,17,23,19,26.4632,5,no
TOYOTA Sienna,3.5,(6 cyl),Auto-L5,4WD,Gasoline,FA,B5,8TYXT03.5BEM,minivan,6,Drv,16,21,18,23.0032,5,no
TOYOTA Solara,2.4,(4 cyl),Man-5,2WD,Gasoline,CA,U2,8TYXV02.4BEA,small car,7,Drv,21,31,25,32.4557,7,yes
TOYOTA Solara,2.4,(4 cyl),Auto-S5,2WD,Gasoline,CA,U2,8TYXV02.4BEA,small car,7,Drv,22,31,25,33.0168,7,yes
TOYOTA Solara,3.3,(6 cyl),Auto-S5,2WD,Gasoline,CA,U2,8TYXV03.3BEA,small car,7,Drv,18,27,21,27.7565,6,yes
TOYOTA Solara,2.4,(4 cyl),Man-5,2WD,Gasoline,FA,B5,8TYXV02.4BEA,small car,6,Drv,21,31,25,32.4557,7,yes
TOYOTA Solara,2.4,(4 cyl),Auto-S5,2WD,Gasoline,FA,B5,8TYXV02.4BEA,small car,6,Drv,22,31,25,33.0168,7,yes
TOYOTA Solara,3.3,(6 cyl),Auto-S5,2WD,Gasoline,FA,B5,8TYXV03.3BEA,small car,6,Drv,18,27,21,27.7565,6,no
TOYOTA Solara Convertible,3.3,(6 cyl),Auto-S5,2WD,Gasoline,CA,U2,8TYXV03.3BEA,small car,7,Drv,18,26,21,27.1873,6,yes
TOYOTA Solara Convertible,3.3,(6 cyl),Auto-S5,2WD,Gasoline,FA,B5,8TYXV03.3BEA,small car,6,Drv,18,26,21,27.1873,6,no
TOYOTA Tacoma,2.7,(4 cyl),Auto-L4,2WD,Gasoline,FA,B5,8TYXT02.7AEH,pickup,6,Drv,19,25,21,27.5684,6,no
TOYOTA Tacoma,2.7,(4 cyl),Man-5,2WD,Gasoline,FA,B5,8TYXT02.7AEH,pickup,6,Drv,20,25,22,29.1807,6,no
TOYOTA Tacoma,2.7,(4 cyl),Auto-L4,2WD,Gasoline,FA,B5,8TYXT02.7AEM,pickup,6,Drv,19,25,21,27.5684,6,no
TOYOTA Tacoma,2.7,(4 cyl),Man-5,2WD,Gasoline,FA,B5,8TYXT02.7AEM,pickup,6,Drv,20,25,22,29.1807,6,no
TOYOTA Tacoma,2.7,(4 cyl),Man-5,4WD,Gasoline,FA,B5,8TYXT02.7AEM,pickup,6,Drv,17,22,19,24.714,5,no
TOYOTA Tacoma,2.7,(4 cyl),Auto-L4,2WD,Gasoline,CA,L2,8TYXT02.7AEH,pickup,6,Drv,19,25,21,27.5684,6,no
TOYOTA Tacoma,2.7,(4 cyl),Man-5,2WD,Gasoline,CA,L2,8TYXT02.7AEH,pickup,6,Drv,20,25,22,29.1807,6,no
TOYOTA Tacoma,2.7,(4 cyl),Auto-L4,2WD,Gasoline,CA,L2,8TYXT02.7AEM,pickup,6,Drv,19,25,21,27.5684,6,no
TOYOTA Tacoma,2.7,(4 cyl),Man-5,2WD,Gasoline,CA,L2,8TYXT02.7AEM,pickup,6,Drv,20,25,22,29.1807,6,no
TOYOTA Tacoma,2.7,(4 cyl),Man-5,4WD,Gasoline,CA,L2,8TYXT02.7AEM,pickup,6,Drv,17,22,19,24.714,5,no
TOYOTA Tacoma,4,(6 cyl),Man-6,2WD,Gasoline,FA,B5,8TYXT04.0AEM,pickup,6,Drv,15,19,17,21.9361,4,no
TOYOTA Tacoma,4,(6 cyl),Auto-L5,2WD,Gasoline,FA,B5,8TYXT04.0AEM,pickup,6,Drv,16,20,18,23.3541,5,no
TOYOTA Tacoma,4,(6 cyl),Man-6,4WD,Gasoline,FA,B5,8TYXT04.0AEM,pickup,6,Drv,15,18,16,20.8423,4,no
TOYOTA Tacoma,4,(6 cyl),Auto-L5,4WD,Gasoline,FA,B5,8TYXT04.0AEM,pickup,6,Drv,16,20,18,22.7852,5,no
TOYOTA Tacoma,4,(6 cyl),Man-6,2WD,Gasoline,CA,L2,8TYXT04.0AEM,pickup,6,Drv,15,19,17,21.9361,4,no
TOYOTA Tacoma,4,(6 cyl),Auto-L5,2WD,Gasoline,CA,L2,8TYXT04.0AEM,pickup,6,Drv,16,20,18,23.3541,5,no
TOYOTA Tacoma,4,(6 cyl),Man-6,4WD,Gasoline,CA,L2,8TYXT04.0AEM,pickup,6,Drv,15,18,16,20.8423,4,no
TOYOTA Tacoma,4,(6 cyl),Auto-L5,4WD,Gasoline,CA,L2,8TYXT04.0AEM,pickup,6,Drv,16,20,18,22.7852,5,no
TOYOTA Tundra,4.7,(8 cyl),Auto-S5,2WD,Gasoline,CA,U2,8TYXT04.7BGX,pickup,7,Drv,14,17,15,19.3619,3,no
TOYOTA Tundra,4.7,(8 cyl),Auto-S5,4WD,Gasoline,CA,U2,8TYXT04.7BGX,pickup,7,Drv,13,16,15,18.7125,3,no
TOYOTA Tundra,5.7,(8 cyl),Auto-S6,2WD,Gasoline,CA,U2,8TYXT05.7BEX,pickup,7,Drv,14,18,16,20.0171,4,no
TOYOTA Tundra,5.7,(8 cyl),Auto-S6,4WD,Gasoline,CA,U2,8TYXT05.7BEX,pickup,7,Drv,13,17,14,18.2754,2,no
TOYOTA Tundra,4,(6 cyl),Auto-S5,2WD,Gasoline,FA,B5,8TYXT04.0AES,pickup,6,Drv,15,19,17,21.5999,4,no
TOYOTA Tundra,4,(6 cyl),Auto-S5,2WD,Gasoline,CA,L2,8TYXT04.0AES,pickup,6,Drv,15,19,17,21.5999,4,no
TOYOTA Tundra,4.7,(8 cyl),Auto-S5,2WD,Gasoline,FA,B5,8TYXT04.7BGX,pickup,6,Drv,14,17,15,19.3619,3,no
TOYOTA Tundra,4.7,(8 cyl),Auto-S5,4WD,Gasoline,FA,B5,8TYXT04.7BGX,pickup,6,Drv,13,16,15,18.7125,3,no
TOYOTA Tundra,5.7,(8 cyl),Auto-S6,2WD,Gasoline,FA,B5,8TYXT05.7BEX,pickup,6,Drv,14,18,16,20.0171,4,no
TOYOTA Tundra,5.7,(8 cyl),Auto-S6,4WD,Gasoline,FA,B5,8TYXT05.7BEX,pickup,6,Drv,13,17,14,18.2754,2,no
TOYOTA Yaris,1.5,(4 cyl),Auto-L4,2WD,Gasoline,CA,U2,8TYXV01.5BEA,small car,7,Drv,29,35,31,42.2542,9,yes
TOYOTA Yaris,1.5,(4 cyl),Man-5,2WD,Gasoline,CA,U2,8TYXV01.5BEA,small car,7,Drv,29,36,32,42.7661,9,yes
TOYOTA Yaris,1.5,(4 cyl),Auto-L4,2WD,Gasoline,FA,B5,8TYXV01.5BEA,small car,6,Drv,29,35,31,42.2542,9,yes
TOYOTA Yaris,1.5,(4 cyl),Man-5,2WD,Gasoline,FA,B5,8TYXV01.5BEA,small car,6,Drv,29,36,32,42.7661,9,yes
VOLKSWAGEN Eos,2,(4 cyl),Man-6,2WD,Gasoline,CA,U2,8ADXV02.0366,small car,7,Drv,21,29,24,31.1162,7,yes
VOLKSWAGEN Eos,2,(4 cyl),Auto-S6,2WD,Gasoline,CA,U2,8ADXV02.0366,small car,7,Drv,21,30,24,32.0128,7,yes
VOLKSWAGEN Eos,2,(4 cyl),Man-6,2WD,Gasoline,FA,B5,8ADXV02.0366,small car,6,Drv,21,29,24,31.1162,7,yes
VOLKSWAGEN Eos,2,(4 cyl),Auto-S6,2WD,Gasoline,FA,B5,8ADXV02.0366,small car,6,Drv,21,30,24,32.0128,7,yes
VOLKSWAGEN Eos,3.2,(6 cyl),Auto-S6,2WD,Gasoline,FA,B5,8VWXV03.2535,small car,6,Drv,19,26,22,28.662,6,no
VOLKSWAGEN Eos,3.2,(6 cyl),Auto-S6,2WD,Gasoline,CA,L2,8VWXV03.2535,small car,6,Drv,19,26,22,28.662,6,no
VOLKSWAGEN GTI,2,(4 cyl),Man-6,2WD,Gasoline,CA,U2,8ADXV02.0366,small car,7,Drv,21,29,24,31.1162,7,yes
VOLKSWAGEN GTI,2,(4 cyl),Auto-S6,2WD,Gasoline,CA,U2,8ADXV02.0366,small car,7,Drv,22,29,25,32.5709,7,yes
VOLKSWAGEN GTI,2,(4 cyl),Man-6,2WD,Gasoline,FA,B5,8ADXV02.0366,small car,6,Drv,21,29,24,31.1162,7,yes
VOLKSWAGEN GTI,2,(4 cyl),Auto-S6,2WD,Gasoline,FA,B5,8ADXV02.0366,small car,6,Drv,22,29,25,32.5709,7,yes
VOLKSWAGEN Jetta,2.5,(5 cyl),Man-5,2WD,Gasoline,CA,S2,8VWXV02.5257,small car,9.5,5cy,21,29,24,24.2241,7,yes
VOLKSWAGEN Jetta,2.5,(5 cyl),Auto-S6,2WD,Gasoline,CA,S2,8VWXV02.5257,small car,9.5,5cy,21,29,24,24.3604,7,yes
VOLKSWAGEN Jetta,2.5,(5 cyl),Man-5,2WD,Gasoline,FA,B2,8VWXV02.5257,small car,9,5cy,21,29,24,24.2241,7,yes
VOLKSWAGEN Jetta,2.5,(5 cyl),Auto-S6,2WD,Gasoline,FA,B2,8VWXV02.5257,small car,9,5cy,21,29,24,24.3604,7,yes
VOLKSWAGEN Jetta,2,(4 cyl),Man-6,2WD,Gasoline,CA,U2,8ADXV02.0366,small car,7,Drv,21,29,24,31.1162,7,yes
VOLKSWAGEN Jetta,2,(4 cyl),Auto-S6,2WD,Gasoline,CA,U2,8ADXV02.0366,small car,7,Drv,22,29,25,32.5709,7,yes
VOLKSWAGEN Jetta,2.5,(5 cyl),Man-5,2WD,Gasoline,CA,U2,8VWXV02.5253,small car,7,5cy,21,29,24,24.2241,7,yes
VOLKSWAGEN Jetta,2.5,(5 cyl),Auto-S6,2WD,Gasoline,CA,U2,8VWXV02.5253,small car,7,5cy,21,29,24,24.3604,7,yes
VOLKSWAGEN Jetta,2,(4 cyl),Man-6,2WD,Gasoline,FA,B5,8ADXV02.0366,small car,6,Drv,21,29,24,31.1162,7,yes
VOLKSWAGEN Jetta,2,(4 cyl),Auto-S6,2WD,Gasoline,FA,B5,8ADXV02.0366,small car,6,Drv,22,29,25,32.5709,7,yes
VOLKSWAGEN Jetta,2.5,(5 cyl),Man-5,2WD,Gasoline,FA,B5,8VWXV02.5253,small car,6,5cy,21,29,24,24.2241,7,yes
VOLKSWAGEN Jetta,2.5,(5 cyl),Auto-S6,2WD,Gasoline,FA,B5,8VWXV02.5253,small car,6,5cy,21,29,24,24.3604,7,yes
VOLKSWAGEN Jetta Wagon,2.5,(5 cyl),Man-5,2WD,Gasoline,CA,S2,8VWXV02.5257,station wagon,9.5,5cy,21,29,24,24.2241,7,yes
VOLKSWAGEN Jetta Wagon,2.5,(5 cyl),Auto-S6,2WD,Gasoline,CA,S2,8VWXV02.5257,station wagon,9.5,5cy,21,29,24,24.3604,7,yes
VOLKSWAGEN Jetta Wagon,2.5,(5 cyl),Man-5,2WD,Gasoline,FA,B2,8VWXV02.5257,station wagon,9,5cy,21,29,24,24.2241,7,yes
VOLKSWAGEN Jetta Wagon,2.5,(5 cyl),Auto-S6,2WD,Gasoline,FA,B2,8VWXV02.5257,station wagon,9,5cy,21,29,24,24.3604,7,yes
VOLKSWAGEN Jetta Wagon,2.5,(5 cyl),Man-5,2WD,Gasoline,CA,U2,8VWXV02.5253,station wagon,7,5cy,21,29,24,24.2241,7,yes
VOLKSWAGEN Jetta Wagon,2.5,(5 cyl),Auto-S6,2WD,Gasoline,CA,U2,8VWXV02.5253,station wagon,7,5cy,21,29,24,24.3604,7,yes
