PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
907135080,20,RL,70.0,16561,Pave,,IR2,Low,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,549.0,Unf,0.0,548.0,1097.0,GasA,Ex,Y,SBrkr,1097,0,0,1097,1.0,0.0,1,1,3,1,TA,6,Typ,0,,Attchd,1996.0,Unf,1.0,242.0,TA,TA,Y,306,0,0,0,0,0,,GdPrv,,0,7,2007,WD ,Normal,147900
907135180,20,RL,60.0,8070,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,4,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,588.0,Unf,0.0,402.0,990.0,GasA,Ex,Y,SBrkr,990,0,0,990,1.0,0.0,1,0,3,1,TA,5,Typ,0,,,,,0.0,0.0,,,Y,0,0,0,0,0,0,,,,0,8,2007,WD ,Normal,123600
907180040,60,RL,69.0,9337,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,TA,No,GLQ,648.0,Unf,0.0,176.0,824.0,GasA,Ex,Y,SBrkr,905,881,0,1786,1.0,0.0,2,1,3,1,Gd,7,Typ,0,,Attchd,1997.0,RFn,2.0,684.0,TA,TA,Y,0,162,0,0,0,0,,,,0,5,2007,WD ,Normal,204750
907187040,60,RL,47.0,10820,Pave,,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,342.0,Unf,0.0,646.0,988.0,GasA,Ex,Y,SBrkr,988,885,0,1873,0.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1999.0,RFn,2.0,597.0,TA,TA,Y,202,123,0,0,0,0,,,,0,3,2007,WD ,Normal,235500
907187060,60,RL,43.0,12352,Pave,,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,290.0,Gd,TA,PConc,Gd,TA,No,GLQ,638.0,Unf,0.0,215.0,853.0,GasA,Ex,Y,SBrkr,853,900,0,1753,1.0,0.0,2,1,3,1,TA,7,Typ,1,Fa,Attchd,1998.0,RFn,2.0,534.0,TA,TA,Y,0,74,0,0,0,0,,,,0,3,2007,WD ,Normal,217000
907192020,60,RL,68.0,9543,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,845.0,845.0,GasA,Ex,Y,SBrkr,845,845,0,1690,0.0,0.0,2,1,3,1,Gd,7,Typ,0,,Attchd,2001.0,RFn,2.0,517.0,TA,TA,Y,0,103,0,0,0,0,,,,0,2,2007,WD ,Normal,190550
907192040,60,RL,,8826,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,144.0,Gd,TA,PConc,Gd,TA,No,GLQ,841.0,Unf,0.0,144.0,985.0,GasA,Ex,Y,SBrkr,985,857,0,1842,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2000.0,Fin,2.0,486.0,TA,TA,Y,193,96,0,0,0,0,,,,0,7,2007,WD ,Normal,217500
907192120,20,RL,72.0,10665,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,167.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1013.0,Unf,0.0,440.0,1453.0,GasA,Ex,Y,SBrkr,1479,0,0,1479,1.0,0.0,2,0,3,1,Gd,7,Typ,0,,Attchd,2003.0,RFn,2.0,558.0,TA,TA,Y,144,29,0,0,0,0,,,,0,6,2007,WD ,Normal,226000
907192150,60,RL,72.0,11317,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,101.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,840.0,840.0,GasA,Ex,Y,SBrkr,840,828,0,1668,0.0,0.0,2,1,3,1,Gd,8,Typ,0,,Attchd,2003.0,RFn,2.0,500.0,TA,TA,Y,144,68,0,0,0,0,,,,0,9,2007,WD ,Normal,180000
907200130,20,RL,97.0,11800,Pave,,IR1,Bnk,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1974,1974,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Av,BLQ,663.0,Unf,0.0,201.0,864.0,GasA,TA,Y,SBrkr,894,0,0,894,0.0,0.0,1,0,3,1,TA,5,Typ,0,,Attchd,1974.0,Unf,2.0,440.0,TA,TA,Y,0,0,0,0,0,0,,,,0,8,2007,WD ,Family,131000
907200190,80,RL,59.0,8660,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5,5,1976,1976,Gable,CompShg,VinylSd,VinylSd,BrkFace,113.0,TA,Gd,CBlock,Gd,TA,Av,GLQ,502.0,Unf,0.0,513.0,1015.0,GasA,TA,Y,SBrkr,1025,0,0,1025,0.0,0.0,2,0,3,1,TA,6,Typ,1,Fa,Detchd,1979.0,Unf,2.0,370.0,TA,TA,Y,127,0,0,0,0,0,,,,0,7,2007,WD ,Normal,153500
907200250,80,RL,72.0,9720,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5,7,1977,1977,Gable,CompShg,Plywood,VinylSd,BrkFace,51.0,TA,TA,CBlock,TA,Ex,Av,ALQ,755.0,Unf,0.0,240.0,995.0,GasA,TA,Y,SBrkr,1009,0,0,1009,0.0,0.0,2,0,3,1,TA,6,Typ,1,Fa,Detchd,1977.0,Unf,2.0,576.0,TA,TA,Y,0,0,0,0,0,0,,MnPrv,,0,6,2007,WD ,Normal,160000
907200270,20,RL,45.0,8982,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1977,1977,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,539.0,Unf,0.0,501.0,1040.0,GasA,TA,Y,SBrkr,1040,0,0,1040,0.0,0.0,1,1,3,1,TA,5,Typ,0,,Detchd,1977.0,Unf,2.0,748.0,TA,TA,Y,0,0,0,0,0,0,,MnPrv,,0,1,2007,WD ,Normal,134900
907202100,20,RL,39.0,16300,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,4,1977,1977,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Av,Rec,60.0,BLQ,417.0,399.0,876.0,GasA,TA,Y,SBrkr,907,0,0,907,1.0,0.0,1,0,3,1,TA,5,Typ,0,,Attchd,1977.0,RFn,1.0,308.0,TA,TA,Y,0,0,0,0,0,0,,MnPrv,,0,1,2007,WD ,Normal,130000
907202220,20,RL,75.0,9675,Pave,,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1975,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,330.0,Rec,432.0,102.0,864.0,GasA,TA,Y,SBrkr,879,0,0,879,0.0,0.0,1,0,3,1,TA,5,Typ,0,,Attchd,1975.0,Unf,2.0,440.0,TA,TA,Y,0,80,0,0,0,0,,,,0,9,2007,Con,Normal,120000
907203060,20,RL,70.0,7700,Pave,,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1972,1972,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,138.0,Rec,468.0,276.0,882.0,GasA,TA,Y,SBrkr,882,0,0,882,1.0,0.0,1,0,3,1,TA,5,Typ,0,,Detchd,1980.0,Unf,2.0,461.0,TA,TA,Y,96,0,0,0,0,0,,MnPrv,,0,3,2007,WD ,Normal,112500
907203110,20,RL,120.0,10356,Pave,,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1975,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,716.0,Unf,0.0,253.0,969.0,GasA,TA,Y,SBrkr,969,0,0,969,0.0,0.0,1,1,3,1,TA,5,Typ,0,,Attchd,1975.0,Unf,2.0,440.0,TA,TA,Y,0,0,0,0,0,0,,MnPrv,,0,1,2007,WD ,Normal,122000
907227060,20,RL,60.0,7200,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1972,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,671.0,Unf,0.0,193.0,864.0,GasA,Gd,Y,SBrkr,864,0,0,864,1.0,0.0,1,0,3,1,Ex,5,Typ,0,,Detchd,1977.0,Fin,2.0,576.0,Gd,Ex,Y,155,0,0,0,0,0,,,,0,9,2007,WD ,Normal,127000
907227100,20,RL,60.0,7200,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,4,8,1972,2006,Gable,CompShg,Plywood,Plywood,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,385.0,Unf,0.0,0.0,385.0,GasA,Gd,Y,SBrkr,875,0,0,875,0.0,0.0,1,0,3,1,Gd,5,Typ,0,,Detchd,1975.0,Unf,2.0,728.0,TA,TA,Y,352,0,0,0,0,0,,,,0,10,2007,WD ,Normal,117000
907250050,20,RL,80.0,10386,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2004,2005,Gable,CompShg,CemntBd,CmentBd,Stone,246.0,Gd,TA,PConc,Gd,TA,No,GLQ,1464.0,Unf,0.0,536.0,2000.0,GasA,Ex,Y,SBrkr,2000,0,0,2000,1.0,0.0,2,0,3,1,Gd,8,Typ,0,,Attchd,2004.0,Fin,3.0,888.0,TA,TA,Y,168,0,0,0,0,0,,,,0,7,2007,WD ,Normal,305900
907252020,60,RL,,9375,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,149.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1284.0,1284.0,GasA,Ex,Y,SBrkr,1284,885,0,2169,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2002.0,RFn,2.0,647.0,TA,TA,Y,192,87,0,0,0,0,,,,0,8,2007,WD ,Normal,228500
907252190,20,RL,,11354,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,TA,TA,Gd,GLQ,1412.0,Unf,0.0,261.0,1673.0,GasA,Ex,Y,SBrkr,1673,0,0,1673,1.0,0.0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,2000.0,RFn,2.0,583.0,TA,TA,Y,306,113,0,0,116,0,,,,0,1,2007,WD ,Normal,270000
907260040,20,RL,70.0,8749,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,100.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1459.0,1459.0,GasA,Ex,Y,SBrkr,1459,0,0,1459,0.0,0.0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2002.0,RFn,2.0,527.0,TA,TA,Y,192,39,0,0,0,0,,,,0,9,2007,WD ,Normal,192000
907260050,60,RL,70.0,8749,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,654.0,Unf,0.0,325.0,979.0,GasA,Ex,Y,SBrkr,992,940,0,1932,1.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2003.0,RFn,2.0,610.0,TA,TA,Y,0,120,0,0,0,0,,,,0,6,2007,WD ,Normal,213000
907262020,60,RL,65.0,8158,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,214.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,860.0,860.0,GasA,Ex,Y,SBrkr,860,869,0,1729,0.0,0.0,2,1,3,1,Gd,7,Typ,0,,Attchd,2002.0,Fin,2.0,542.0,TA,TA,Y,386,63,0,0,0,0,,,,0,8,2007,WD ,Normal,200000
907270040,60,RL,66.0,16226,Pave,,IR3,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,281.0,Unf,0.0,747.0,1028.0,GasA,Ex,Y,SBrkr,1210,1242,0,2452,0.0,0.0,2,1,4,1,Gd,9,Typ,1,TA,BuiltIn,1998.0,Fin,2.0,683.0,TA,TA,Y,208,50,0,0,0,0,,,,0,5,2007,WD ,Normal,267000
907275080,20,RL,73.0,11927,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,1994,1995,Hip,CompShg,HdBoard,HdBoard,BrkFace,519.0,Gd,TA,PConc,Gd,TA,Gd,BLQ,408.0,GLQ,465.0,683.0,1556.0,GasA,Ex,Y,SBrkr,1592,0,0,1592,0.0,0.0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,1994.0,Fin,2.0,484.0,TA,TA,Y,120,35,0,0,0,0,,,,0,6,2007,WD ,Normal,228000
907275150,60,RL,,12728,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,256.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,1198.0,Unf,0.0,333.0,1531.0,GasA,Ex,Y,SBrkr,1531,908,0,2439,1.0,0.0,2,1,4,1,Gd,7,Typ,1,TA,Attchd,2001.0,Fin,2.0,560.0,TA,TA,Y,184,121,0,0,0,0,,,,0,1,2007,WD ,Normal,275000
907280090,60,RL,,15295,Pave,,IR3,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1996,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,254.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,762.0,Unf,0.0,98.0,860.0,GasA,Ex,Y,SBrkr,1212,780,0,1992,1.0,0.0,2,1,3,1,Gd,7,Min2,2,TA,Attchd,1996.0,RFn,2.0,608.0,TA,TA,Y,225,32,0,0,0,0,,,,0,6,2007,WD ,Normal,211000
907280100,20,RL,90.0,11248,Pave,,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,9,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,Stone,215.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1059.0,Unf,0.0,567.0,1626.0,GasA,Ex,Y,SBrkr,1668,0,0,1668,1.0,0.0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,2002.0,Fin,3.0,702.0,TA,TA,Y,257,45,0,0,0,0,,,,0,7,2007,WD ,Normal,285000
907285040,60,RL,80.0,10000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,438.0,Gd,TA,PConc,Gd,TA,No,GLQ,1079.0,Unf,0.0,141.0,1220.0,GasA,Ex,Y,SBrkr,1220,870,0,2090,1.0,0.0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1995.0,RFn,2.0,556.0,TA,TA,Y,0,65,0,0,0,0,,,,0,12,2007,WD ,Normal,240000
907290140,120,RM,36.0,4435,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,659.0,Unf,0.0,189.0,848.0,GasA,Ex,Y,SBrkr,848,0,0,848,1.0,0.0,1,0,1,1,Gd,3,Typ,0,,Attchd,2003.0,Fin,2.0,420.0,TA,TA,Y,140,0,0,0,0,0,,,,0,11,2007,WD ,Normal,131500
907295040,20,RL,73.0,17227,Pave,,IR2,Lvl,AllPub,CulDSac,Mod,CollgCr,Norm,Norm,1Fam,1Story,8,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,158.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,915.0,Unf,0.0,426.0,1341.0,GasA,Ex,Y,SBrkr,1341,0,0,1341,1.0,0.0,1,1,1,1,Gd,5,Typ,1,TA,Attchd,1999.0,RFn,2.0,482.0,TA,TA,Y,240,84,0,0,0,0,,,,0,1,2007,WD ,Normal,246900
907401060,60,RL,65.0,8200,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,847.0,847.0,GasA,Ex,Y,SBrkr,847,1081,0,1928,0.0,0.0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,2003.0,Fin,2.0,434.0,TA,TA,Y,100,48,0,0,0,0,,,,0,7,2007,WD ,Normal,219500
907405130,20,RL,65.0,8450,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,699.0,Unf,0.0,638.0,1337.0,GasA,Ex,Y,SBrkr,1337,0,0,1337,1.0,0.0,2,0,3,1,Gd,6,Typ,0,,Attchd,2003.0,RFn,2.0,531.0,TA,TA,Y,0,39,0,0,0,0,,,,0,10,2007,WD ,Normal,185000
907410020,60,RL,70.0,8145,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,738.0,738.0,GasA,Ex,Y,SBrkr,738,738,0,1476,0.0,0.0,2,1,3,1,Gd,7,Typ,0,,Attchd,2007.0,RFn,2.0,552.0,TA,TA,Y,0,35,0,0,0,0,,,,0,6,2007,New,Partial,179400
907410050,60,RL,79.0,9245,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,939.0,939.0,GasA,Ex,Y,SBrkr,939,858,0,1797,0.0,0.0,2,1,3,1,Gd,8,Typ,0,,Attchd,2006.0,RFn,2.0,639.0,TA,TA,Y,144,53,0,0,0,0,,,,0,4,2007,WD ,Normal,213500
907414060,20,RL,63.0,8500,Pave,,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,106.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1422.0,1422.0,GasA,Ex,Y,SBrkr,1422,0,0,1422,0.0,0.0,2,0,3,1,Gd,7,Typ,0,,Attchd,2004.0,RFn,2.0,626.0,TA,TA,Y,192,60,0,0,0,0,,,,0,11,2007,WD ,Normal,179600
907414070,20,RL,65.0,8769,Pave,,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,709.0,Unf,0.0,460.0,1169.0,GasA,Ex,Y,SBrkr,1190,0,0,1190,1.0,0.0,2,0,2,1,Gd,5,Typ,0,,Attchd,2005.0,RFn,2.0,578.0,TA,TA,Y,100,41,0,0,0,0,,,,0,10,2007,WD ,Normal,173500
907420050,20,RL,64.0,8334,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1330.0,1330.0,GasA,Ex,Y,SBrkr,1330,0,0,1330,0.0,0.0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2006.0,Fin,2.0,437.0,TA,TA,Y,0,23,0,0,0,0,,,,0,7,2007,New,Partial,167840
907420060,60,RL,64.0,8333,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,738.0,738.0,GasA,Gd,Y,SBrkr,738,753,0,1491,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,RFn,2.0,484.0,TA,TA,Y,100,30,0,0,0,0,,,,0,5,2007,WD ,Normal,168675
907420110,60,RL,64.0,9045,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,5,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,768.0,768.0,GasA,Ex,Y,SBrkr,768,768,0,1536,0.0,0.0,2,1,3,1,Gd,6,Typ,0,,Attchd,2005.0,Fin,2.0,400.0,TA,TA,Y,0,40,0,0,0,0,,,,0,6,2007,WD ,Normal,167000
908102100,20,RL,70.0,9170,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,7,1965,1965,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,698.0,GLQ,96.0,420.0,1214.0,GasA,Ex,Y,SBrkr,1214,0,0,1214,1.0,0.0,1,0,2,1,TA,6,Typ,0,,Detchd,1965.0,Unf,2.0,461.0,Fa,Fa,Y,0,0,184,0,0,0,,GdPrv,Shed,400,4,2007,WD ,Normal,140000
908102160,85,RL,75.0,9825,Pave,,Reg,Low,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,BrkFace,162.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,936.0,Unf,0.0,0.0,936.0,GasA,Gd,Y,SBrkr,936,0,0,936,1.0,0.0,1,0,2,1,TA,4,Typ,1,Fa,Attchd,1967.0,Unf,1.0,384.0,TA,TA,Y,405,0,0,0,0,0,,,Shed,450,8,2007,WD ,Abnorml,118500
908103090,20,RL,67.0,8308,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1963,1963,Gable,CompShg,VinylSd,VinylSd,Stone,20.0,TA,Gd,CBlock,TA,TA,No,BLQ,132.0,LwQ,841.0,115.0,1088.0,GasA,TA,Y,SBrkr,1088,0,0,1088,0.0,0.0,1,0,2,1,TA,4,Typ,0,,Detchd,2002.0,Unf,2.0,520.0,TA,TA,P,0,0,0,0,0,0,,,,0,6,2007,COD,Normal,110000
908127040,20,RL,73.0,10921,Pave,,Reg,HLS,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1965,1965,Hip,CompShg,HdBoard,HdBoard,BrkFace,48.0,TA,TA,CBlock,TA,TA,No,Rec,520.0,Unf,0.0,440.0,960.0,GasA,TA,Y,FuseF,960,0,0,960,1.0,0.0,1,0,3,1,TA,6,Typ,0,,Attchd,1965.0,Fin,1.0,432.0,TA,TA,P,120,0,0,0,0,0,,,,0,5,2007,WD ,Normal,94750
908127060,50,RL,74.0,16287,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1925,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,130.0,BLQ,105.0,666.0,901.0,GasA,TA,Y,SBrkr,901,450,0,1351,1.0,0.0,1,0,3,1,TA,7,Typ,1,Gd,Detchd,1975.0,Unf,2.0,576.0,TA,TA,N,0,0,43,0,100,0,,,,0,7,2007,WD ,Normal,122000
908127070,20,RL,80.0,8240,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,6,1960,1960,Hip,CompShg,HdBoard,HdBoard,Stone,198.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1179.0,1179.0,GasA,Gd,Y,SBrkr,1179,0,0,1179,0.0,0.0,1,0,2,1,TA,5,Min2,0,,Attchd,1960.0,Fin,2.0,622.0,TA,TA,P,0,0,0,0,0,0,,GdPrv,,0,6,2007,WD ,Normal,110000
908127100,90,RL,81.0,11841,Grvl,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,6,5,1990,1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,104.0,TA,Gd,CBlock,Gd,TA,Av,GLQ,816.0,Unf,0.0,0.0,816.0,GasA,TA,Y,SBrkr,816,0,0,816,1.0,0.0,1,0,3,1,TA,5,Typ,0,,,,,0.0,0.0,,,Y,0,32,0,0,0,0,,,,0,5,2007,WD ,Normal,118500
