"id","nationality","sex","height","weight","sport","gold","silver","bronze"
"535001481","GBR","female","1.62","58","aquatics","0","0","0"
"724384082","NOR","female","","","athletics","0","0","0"
"999578859","INA","male","1.79","72","badminton","1","0","0"
"287253228","EST","male","1.98","104","rowing","0","0","1"
"870620846","USA","male","1.86","90","aquatics","0","0","0"
"229204643","NZL","male","1.83","68","triathlon","0","0","0"
"238201796","GER","male","1.86","75","cycling","0","0","0"
"947438087","USA","male","1.81","72","athletics","1","0","0"
"35377706","FRA","male","1.86","80","basketball","0","0","0"
"479731950","FIJ","male","1.92","77","football","0","0","0"
"34099719","FRA","male","2.0","","boxing","1","0","0"
"291445847","DEN","male","1.82","90","shooting","0","0","0"
"764236472","NOR","male","","","cycling","0","0","0"
"207258213","USA","female","1.76","58","athletics","1","1","1"
"966701899","IRL","female","1.67","58","athletics","0","0","0"
"219098253","CAN","male","1.85","92","cycling","0","0","0"
"734322281","JPN","male","1.7","70","shooting","0","0","0"
"651640660","JPN","male","1.65","58","equestrian","0","0","0"
"550282908","NGR","male","1.79","78","athletics","0","0","0"
"166005937","USA","male","1.96","83","aquatics","1","0","0"
"741082455","NZL","female","1.67","107","weightlifting","0","0","0"
"393618726","USA","female","1.86","83","rowing","0","0","0"
"729594636","COK","female","1.67","60","aquatics","0","0","0"
"287146482","AUS","male","1.9","81","aquatics","0","0","0"
"286089485","USA","male","1.81","80","judo","0","1","0"
"932981795","USA","male","1.73","70","athletics","0","0","0"
"521984542","NZL","male","1.85","87","cycling","0","0","0"
"244396184","BAH","male","","","athletics","0","0","0"
"824123948","FRA","male","1.99","89","volleyball","0","0","0"
"244800135","ESP","female","1.62","49","athletics","0","0","0"
"638183156","FRA","male","1.78","64","table tennis","0","0","0"
"209701462","GER","female","1.59","50","cycling","0","0","0"
"579249475","INA","male","1.61","69","weightlifting","0","0","0"
"555716378","GUY","male","1.72","72","athletics","0","0","0"
"783577088","POR","male","1.98","154","athletics","0","0","0"
"239480068","GBR","male","1.72","56","athletics","0","0","0"
"49752494","MGL","male","1.63","","boxing","0","0","0"
"646516993","LES","female","","","athletics","0","0","0"
"132965685","LES","male","","","athletics","0","0","0"
"169995559","ETH","male","1.75","63","cycling","0","0","0"
"960328623","RSA","female","1.53","55","athletics","0","0","0"
"874089469","BLR","male","1.86","98","wrestling","0","0","0"
"1591635","MGL","male","1.7","68","judo","0","0","0"
"811274381","MGL","female","1.6","52","judo","0","0","0"
"570804014","GEO","male","1.8","75","shooting","0","0","0"
"950036284","JPN","male","1.7","60","canoe","0","0","0"
"760127003","JPN","male","1.82","80","football","0","0","0"
"353390338","BUL","female","1.78","65","tennis","0","0","0"
"8380241","BUL","female","1.68","49","gymnastics","0","0","1"
"671805698","TUR","female","1.73","52","athletics","0","0","0"
"720168381","TUR","female","1.88","85","basketball","0","0","0"
"709022430","TUR","female","1.8","120","athletics","0","0","0"
"313585891","RUS","female","1.69","57","archery","0","1","0"
"520039315","MGL","male","1.72","70","judo","0","0","0"
"176135968","HUN","female","1.54","46","athletics","0","0","0"
"863102848","TUR","female","1.5","48","gymnastics","0","0","0"
"164349169","FIN","female","1.67","69","sailing","0","0","0"
"589830090","FIN","female","1.69","59","sailing","0","0","0"
"300389824","MGL","male","1.74","","boxing","0","0","0"
"848114193","MGL","male","1.78","104","judo","0","0","0"
"380875835","NED","male","1.78","85","cycling","0","0","0"
"503739035","NZL","female","1.63","58","rugby sevens","0","1","0"
"737278135","AUS","male","1.96","98","aquatics","0","0","0"
"87568178","CAN","male","1.72","59","triathlon","0","0","0"
"42726050","USA","male","1.83","71","rowing","0","0","0"
"834107099","CAN","male","1.91","81","volleyball","0","0","0"
"77544133","BAH","female","1.58","","athletics","0","0","0"
"930293846","RSA","male","1.72","61","football","0","0","0"
"356052736","BER","male","1.83","74","athletics","0","0","0"
"259271156","USA","male","1.81","80","athletics","0","0","0"
"189270629","MAS","male","1.7","68","aquatics","0","0","0"
"504555048","TPE","female","1.62","57","badminton","0","0","0"
"991287855","TPE","female","1.58","63","weightlifting","0","0","0"
"784808590","COL","female","1.62","74","weightlifting","0","0","0"
"98938624","FRA","male","1.9","94","aquatics","0","0","0"
"2045907","NGR","female","1.75","65","athletics","0","0","0"
"617399912","KOR","male","","","football","0","0","0"
"662685854","BRA","male","1.86","80","football","1","0","0"
"674769379","MGL","male","1.75","82","wrestling","0","0","0"
"13916415","BLR","male","1.73","66","gymnastics","1","0","0"
"646451751","BLR","male","1.77","66","athletics","0","0","0"
"902352891","UKR","male","1.9","86","equestrian","0","0","0"
"605302051","TUR","male","1.82","81","athletics","0","0","0"
"680257961","PRK","female","1.6","54","aquatics","0","0","0"
"556048033","PRK","female","1.56","47","gymnastics","0","0","0"
"578632185","PRK","female","1.68","60","archery","0","0","0"
"163301823","MGL","male","1.7","80","wrestling","0","0","0"
"624095019","MGL","female","1.64","51","judo","0","0","0"
"988341584","KOS","female","1.73","64","shooting","0","0","0"
"958189284","SLO","male","1.87","103","handball","0","0","0"
"725017162","MNE","male","1.99","101","aquatics","0","0","0"
"705134000","SLO","male","1.9","98","handball","0","0","0"
"370406221","SLO","female","1.66","56","canoe","0","0","0"
"586282820","MEX","female","1.71","71","fencing","0","0","0"
"718417906","RSA","female","1.73","60","rowing","0","0","0"
"88669293","FIN","female","1.66","55","golf","0","0","0"
"579416064","JAM","male","1.96","95","athletics","3","0","0"
"149615945","NED","female","1.67","68","aquatics","0","0","0"
"530272776","AZE","male","1.95","135","judo","0","0","0"
"39407530","NGR","male","1.69","","football","0","0","1"
"308104666","IND","male","1.83","84","hockey","0","0","0"
"67296664","MGL","male","1.78","81","judo","0","0","0"
"653685150","LAT","male","1.92","85","aquatics","0","0","0"
"409519783","GER","male","1.88","88","handball","0","0","1"
"878263725","MAS","male","1.8","70","badminton","0","1","0"
"700082082","IND","female","1.79","65","badminton","0","1","0"
"645060029","RUS","male","1.92","91","fencing","0","0","0"
"818449053","BLR","male","1.74","69","aquatics","0","0","0"
"609128454","UZB","male","1.77","67","shooting","0","0","0"
"620954526","BLR","male","2.0","100","rowing","0","0","0"
"446977875","BLR","male","1.7","94","weightlifting","0","1","0"
"723818458","BRA","male","1.87","84","canoe","0","0","0"
"751743792","ARM","male","1.86","92","aquatics","0","0","0"
"348559533","LTU","female","1.67","50","athletics","0","0","0"
"655768386","LTU","male","1.97","","basketball","0","0","0"
"180683514","SAM","male","1.52","62","weightlifting","0","0","0"
"976373633","LTU","male","1.83","69","athletics","0","0","0"
"839835613","BRA","male","","","football","0","0","0"
"807344614","CRO","male","1.87","93","rowing","1","0","0"
"720426877","FRA","male","1.81","73","modern pentathlon","0","0","0"
"142185153","AZE","male","1.93","93","canoe","0","1","0"
"594179521","FRA","male","1.95","84","rowing","0","0","0"
"177896250","FRA","male","1.9","92","handball","0","1","0"
"371546325","FRA","male","1.94","90","modern pentathlon","0","0","0"
"908116241","NED","male","1.8","87","hockey","0","0","0"
"236754653","ROU","female","1.72","64","handball","0","0","0"
"961400674","CRO","female","1.72","61","shooting","0","0","0"
"332548817","UZB","female","1.74","56","athletics","0","0","0"
"943412077","ARG","female","1.73","71","handball","0","0","0"
"480835097","GEO","female","1.76","63","athletics","0","0","0"
"285574820","ITA","female","1.52","48","judo","0","0","0"
"532724520","ITA","female","1.67","54","rowing","0","0","0"
"352760379","ITA","female","1.6","55","equestrian","0","0","0"
"833598839","ITA","male","1.92","95","aquatics","0","0","1"
"125173784","ITA","male","1.8","","boxing","0","0","0"
"809873385","UKR","female","1.67","55","athletics","0","0","0"
"44861563","ARG","female","1.7","62","handball","0","0","0"
"645890847","ITA","female","1.65","45","athletics","0","0","0"
"876235051","FRA","male","1.8","77","shooting","0","0","0"
"33162690","FRA","female","1.84","72","basketball","0","0","0"
"107671084","NZL","female","1.93","120","athletics","0","1","0"
"457663173","GUA","female","1.72","63","aquatics","0","0","0"
"10196334","UKR","male","1.81","97","wrestling","0","0","0"
"977206167","UKR","female","1.72","54","gymnastics","0","0","0"
"975146982","RUS","female","1.64","58","wrestling","0","1","0"
"704663853","MDA","male","1.75","81","judo","0","0","0"
"953876771","UZB","female","1.68","48","gymnastics","0","0","0"
"4089378","BLR","female","1.7","50","gymnastics","0","0","0"
"898179597","SWE","male","1.82","80","football","0","0","0"
"624026807","IND","female","1.59","48","hockey","0","0","0"
"416201651","FRA","female","1.7","57","athletics","0","0","0"
"287472239","BRA","female","1.78","68","athletics","0","0","0"
"87607313","BRA","female","1.7","57","rowing","0","0","0"
"321151857","ITA","female","1.45","45","gymnastics","0","0","0"
"638923697","PUR","female","1.73","57","aquatics","0","0","0"
"648578848","GER","female","1.76","63","aquatics","0","0","0"
"93934997","ZIM","female","1.63","70","football","0","0","0"
"931127637","ESP","female","1.72","68","rugby sevens","0","0","0"
"205431593","MEX","female","1.75","125","judo","0","0","0"
"952439055","POR","female","1.71","61","aquatics","0","0","0"
"853711227","GEO","male","1.87","94","judo","0","1","0"
"739791788","GRE","female","1.65","45","gymnastics","0","0","0"
"499001095","CAN","male","1.94","87","tennis","0","0","0"
"488491698","USA","female","1.86","55","athletics","0","0","0"
"877590829","BLR","male","1.82","75","cycling","0","0","0"
"937539913","RUS","male","1.6","","boxing","0","0","0"
"80619746","SLO","male","1.89","98","sailing","0","1","0"
"374718100","GRE","female","1.57","45","gymnastics","0","0","0"
"989508305","BLR","female","1.8","77","wrestling","0","0","0"
"484731780","RUS","male","1.83","70","shooting","0","0","0"
"582848333","RUS","male","1.81","91","canoe","0","0","0"
"1152723","GRE","female","1.81","70","fencing","0","0","0"
"1152723","GRE","female","1.81","70","fencing","0","0","0"
"235882258","KAZ","male","1.85","","boxing","0","1","0"
"759852624","FIJ","male","1.71","81","rugby sevens","1","0","0"
"623335062","GEO","male","1.67","66","judo","0","0","0"
"83660833","BEL","female","1.59","46","athletics","0","0","0"
"655301496","NOR","male","","","cycling","0","0","0"
"356549350","FIN","male","1.81","63","athletics","0","0","0"
"193269452","SRB","male","1.82","74","aquatics","0","0","0"
"37625294","CZE","female","1.68","50","triathlon","0","0","0"
"967486655","BRA","male","1.82","58","taekwondo","0","0","0"
"714368005","BUL","male","1.68","60","aquatics","0","0","0"
"137700019","USA","female","1.86","74","tennis","0","1","0"
"322708523","NAM","female","1.68","57","cycling","0","0","0"
"58043295","POR","female","1.68","58","athletics","0","0","0"
"617188961","RUS","female","1.68","47","gymnastics","1","0","0"
"867313353","RUS","female","1.8","73","volleyball","0","0","0"
"735168991","NED","female","1.57","54","gymnastics","0","0","0"
"246757906","ITA","female","1.67","48","gymnastics","0","0","0"
"156804186","JAM","female","1.68","58","athletics","0","1","0"
"92890058","PAR","female","1.63","65","tennis","0","0","0"
"436719037","ITA","female","1.6","43","athletics","0","0","0"
"386589042","NOR","female","1.75","","handball","0","0","1"
"19586649","UKR","female","1.7","57","weightlifting","0","0","0"
"362735511","CZE","female","1.71","70","sailing","0","0","0"
"501784075","SLO","female","1.78","68","sailing","0","0","0"
"464186121","UKR","female","1.57","48","archery","0","0","0"
"405423858","RUS","female","1.82","68","aquatics","0","0","0"
"497079300","BLR","female","1.66","48","aquatics","0","0","0"
"580004143","FIN","male","1.74","93","shooting","0","0","0"
"520281849","RUS","male","1.94","85","aquatics","0","0","0"
"140638063","RUS","male","1.95","90","volleyball","0","0","0"
"454698818","ESP","male","1.81","70","hockey","0","0","0"
"721846159","ESP","male","1.81","74","triathlon","0","0","0"
"885291469","GBR","female","1.68","56","triathlon","0","0","1"
"690173780","CMR","female","1.77","79","volleyball","0","0","0"
"198342904","CHI","male","1.66","55","athletics","0","0","0"
"753873468","ESP","male","2.06","107","basketball","0","0","1"
"616975176","ARG","male","1.64","65","football","0","0","0"
"952852133","DOM","male","1.73","65","tennis","0","0","0"
"322853200","MEX","male","1.73","72","football","0","0","0"
"928628945","FRA","male","1.8","69","cycling","0","0","0"
"798252460","RUS","male","1.64","57","wrestling","0","0","0"
"536024925","ESP","male","1.87","82","aquatics","0","0","0"
"477856605","COL","male","1.72","68","aquatics","0","0","0"
"706996244","BRA","male","1.74","81","judo","0","0","0"
"70687418","VEN","male","1.67","","boxing","0","0","0"
"400723583","UAE","male","1.73","73","judo","0","0","0"
"810144612","BRA","female","1.76","78","aquatics","0","0","0"
"718592963","ARG","female","1.76","65","handball","0","0","0"
"563090035","NZL","female","1.74","66","football","0","0","0"
"873800996","USA","female","1.66","72","rugby sevens","0","0","0"
"814941630","GER","female","1.61","56","sailing","0","0","0"
"461914927","POR","female","1.64","52","aquatics","0","0","0"
"904905925","BRA","female","1.62","48","golf","0","0","0"
"665731338","AUT","female","1.68","58","equestrian","0","0","0"
"98600250","AUS","female","1.64","47","athletics","0","0","0"
"478490073","GBR","female","1.73","76","rowing","0","1","0"
"42693483","ARG","female","1.61","59","sailing","0","0","0"
"360949513","RUS","female","1.88","80","handball","1","0","0"
"870095817","ARG","female","1.75","70","hockey","0","0","0"
"142988798","HUN","male","1.7","60","gymnastics","0","0","0"
"842228874","SLO","male","1.91","90","handball","0","0","0"
"630821194","SLO","male","1.94","103","handball","0","0","0"
"127732051","VIE","female","1.72","60","aquatics","0","0","0"
"827760060","DEN","male","1.82","77","football","0","0","0"
"233722724","KOS","female","1.67","51","athletics","0","0","0"
"197455500","IND","male","1.8","69","hockey","0","0","0"
"221050487","IND","male","2.05","135","athletics","0","0","0"
"545176784","BLR","male","1.88","83","aquatics","0","0","0"
"940975705","DEN","male","1.94","88","badminton","0","0","1"
"970603995","DEN","male","1.94","87","aquatics","0","0","0"
