RowNumber,Exited,P_Hat
4247,0,0.051153102
8254,1,0.051140912
4640,0,0.051091255
2783,0,0.051081969
9563,0,0.051062539
9307,0,0.051038699
3808,0,0.051024679
5619,0,0.050980635
7606,0,0.050947254
295,0,0.050944945
4855,0,0.050936759
627,0,0.050935243
3776,0,0.050932536
3042,0,0.050928549
5762,0,0.050875609
8183,0,0.050860913
8647,0,0.050835453
4004,0,0.050830964
1369,0,0.050793251
6620,0,0.050680068
1022,0,0.050679748
9978,0,0.05066366
6654,0,0.050617456
1575,0,0.050613745
6864,0,0.05061225
2928,0,0.050604657
1039,0,0.050548871
8747,0,0.05051982
9470,0,0.050494273
7479,0,0.05045753
3510,0,0.050431794
3676,0,0.050427987
3267,0,0.050405009
79,0,0.050276665
5986,0,0.050262183
7118,1,0.050205292
4244,1,0.0501971
3687,0,0.050166628
910,0,0.050147629
6591,0,0.050129027
747,0,0.050128063
1349,0,0.050120275
7647,0,0.050097382
6517,0,0.050090942
1401,0,0.050055232
6571,0,0.050054138
4266,0,0.050036847
7260,0,0.05001099
4482,0,0.050009714
6181,0,0.050000948
3064,0,0.049957837
6966,0,0.049947904
4467,0,0.0499286
1513,0,0.049909395
306,0,0.049894271
8535,0,0.049856048
5113,0,0.049852247
7609,0,0.049841
4222,0,0.049809558
1530,0,0.049800119
6706,0,0.049788482
1926,0,0.049777913
4768,0,0.049734615
2867,0,0.049727663
1478,0,0.049708645
1866,0,0.049700565
5490,0,0.049683819
1876,0,0.049645599
460,0,0.049639345
8657,0,0.049630171
5228,0,0.049629421
650,0,0.049604938
8553,0,0.049598408
9804,0,0.049566862
4629,0,0.049525409
526,0,0.049509276
4254,0,0.049414416
963,0,0.049380097
9066,0,0.049341088
9080,0,0.049309377
7770,0,0.049308541
6920,0,0.049264023
1500,0,0.049244687
237,0,0.049176284
8352,0,0.049168195
2818,0,0.049166351
7373,0,0.049137535
6382,0,0.049135563
3092,0,0.0490498
5188,1,0.049045824
704,0,0.04898282
9002,0,0.048968517
4499,0,0.048946925
9406,1,0.048939537
8037,0,0.048925688
3236,0,0.04892422
2757,0,0.048887841
4199,1,0.048830243
1802,0,0.048747049
4016,0,0.048723403
5731,0,0.048709599
3793,0,0.048632688
3288,0,0.048627496
2765,0,0.048611361
7231,0,0.048610976
8498,0,0.048575744
8503,0,0.048574307
5030,0,0.048550798
6867,0,0.048547174
2168,0,0.048541608
6383,0,0.048514652
8754,0,0.048485906
5445,0,0.048477968
1013,0,0.048428928
4455,1,0.048424755
4848,0,0.04839217
2738,0,0.048383848
3626,0,0.048375275
8262,0,0.048300196
4097,0,0.048291709
4385,0,0.048270612
3342,0,0.048252805
1522,0,0.048240857
4574,0,0.048218885
7312,0,0.048192258
4826,0,0.048187161
7284,0,0.048160691
6065,0,0.048139997
6127,0,0.048102515
9774,0,0.048091872
7324,0,0.048031358
8938,0,0.048030283
2416,0,0.048029936
2868,0,0.047966669
741,0,0.047950559
8156,0,0.047949194
452,0,0.047937252
1981,0,0.047934124
595,0,0.047875778
6682,0,0.047872091
7429,0,0.047852827
4624,0,0.047843212
6475,0,0.047836612
4113,0,0.047774162
566,0,0.047753168
4874,0,0.04772466
2607,0,0.047690789
5584,0,0.047632821
7114,0,0.047621808
7371,0,0.04762011
6225,0,0.04759563
4532,0,0.047587725
3442,0,0.047571163
6114,0,0.047571163
3401,0,0.047568342
7935,0,0.047553515
344,0,0.047530354
7154,0,0.047524426
351,0,0.047494652
9447,0,0.0474902
7408,0,0.047472853
7680,0,0.047463774
4869,0,0.047459361
9487,0,0.047449012
281,0,0.047442904
1819,0,0.047417943
2539,0,0.04739413
4525,0,0.04739235
2870,0,0.047392169
7086,0,0.047333229
7861,0,0.047319985
38,0,0.047318414
533,0,0.047313808
3711,0,0.047295447
2083,0,0.047276331
5758,0,0.047264005
6824,1,0.047211928
7322,0,0.047208417
1477,0,0.047127975
7120,0,0.047118851
7638,0,0.047113164
412,0,0.04710994
3566,0,0.047082633
9106,0,0.047004504
7920,0,0.046995192
8859,0,0.046969013
7237,0,0.046958362
7964,0,0.0469495
2885,0,0.046943548
1314,0,0.046926738
3109,0,0.046925436
5171,0,0.046876794
5246,0,0.046862886
4741,0,0.046806428
8308,0,0.046772642
8884,0,0.046771239
1178,0,0.046743664
4020,0,0.046717803
8481,0,0.046692673
9818,0,0.046660544
9431,0,0.046658723
1915,0,0.046652295
1080,0,0.04661511
4343,1,0.046589919
1184,0,0.046588091
30,0,0.046570475
6154,0,0.046487391
3987,0,0.046486648
5970,0,0.046459316
3555,0,0.046408565
1085,0,0.046392215
2383,0,0.04638743
9020,0,0.046353462
2311,0,0.046351002
2407,0,0.046350947
727,0,0.046331712
6917,0,0.046307492
7265,0,0.046252444
8024,0,0.046229698
9140,0,0.046222462
647,0,0.046214039
1598,0,0.046213347
8693,0,0.046204246
6663,0,0.04619995
9523,0,0.04614545
7255,0,0.046118794
3608,0,0.046097211
4506,0,0.046093463
1276,0,0.046090987
2012,0,0.046040875
7601,0,0.046015469
2811,0,0.046015009
8277,0,0.045997409
804,0,0.045981568
1906,0,0.045977263
4974,0,0.045947264
1627,1,0.045925485
4232,0,0.045901749
8204,0,0.045847036
1317,0,0.045803173
602,0,0.045802544
4760,0,0.045797858
2216,0,0.04571958
9373,0,0.045705676
2207,0,0.045652342
6318,0,0.045593276
5766,0,0.045591465
8162,0,0.045589809
5169,0,0.045583236
530,0,0.045564731
5638,0,0.045555062
4972,0,0.045545033
8045,1,0.045522607
467,0,0.045509486
7460,0,0.045499836
4363,0,0.04548789
158,0,0.045452965
8806,0,0.045411543
946,0,0.04540998
1703,0,0.045366292
491,0,0.045359492
1509,0,0.045355499
6058,0,0.045274917
7626,0,0.045252811
6236,0,0.045242166
9489,0,0.045218292
6599,0,0.045215355
2901,1,0.045210982
6805,0,0.045209704
7846,0,0.04519961
9291,0,0.045187147
8611,0,0.0451642
4823,1,0.045162158
9271,0,0.045082757
1652,1,0.045035258
6873,0,0.045024161
75,0,0.044960111
8363,0,0.044932834
7130,0,0.044925888
3844,1,0.044923978
5212,0,0.044879453
9372,0,0.044877398
9419,0,0.044874971
6238,0,0.044857322
5165,0,0.04480522
6745,0,0.044791708
6870,1,0.044741507
1629,0,0.044715366
7548,0,0.044713444
9320,0,0.044665188
4673,0,0.044660308
2825,0,0.044657626
5355,0,0.044571629
9543,0,0.044460256
4715,0,0.044445786
1309,0,0.044423561
2215,0,0.044417123
2231,0,0.044414489
411,0,0.044411854
9705,0,0.044408153
6584,0,0.044373136
4776,0,0.044368601
3238,0,0.044366221
2031,0,0.044353189
7010,0,0.044315477
5969,0,0.044304983
2908,0,0.044293361
675,0,0.044282837
1384,0,0.044267853
4252,0,0.044242515
9706,0,0.044219338
1347,0,0.044207893
7665,0,0.044203226
1149,0,0.044174371
1481,0,0.044169372
7715,0,0.044142346
8793,0,0.044138233
7201,0,0.044133545
9797,0,0.044109788
267,0,0.044109769
5073,0,0.044104948
3053,0,0.04407161
5004,0,0.044009394
6750,0,0.043969887
9268,0,0.043964733
6614,0,0.043851156
8913,0,0.043829614
2020,0,0.04380723
227,0,0.043801902
7417,0,0.043801821
1894,0,0.043726392
3929,0,0.043692951
3537,0,0.043687377
927,0,0.043682852
2802,0,0.043647039
5524,0,0.043611603
146,0,0.043573157
5573,0,0.043535192
1828,1,0.043511051
3637,0,0.043484378
7909,0,0.043476749
5580,0,0.043347318
8334,0,0.043297039
2328,0,0.043248433
3229,0,0.04323482
7496,0,0.043204593
909,0,0.043191303
699,0,0.043189061
1191,0,0.043172412
7660,0,0.043111685
3750,0,0.043067838
2499,0,0.043035468
8140,0,0.043035013
3607,0,0.043033925
1904,0,0.043022042
1687,0,0.043005717
5825,1,0.042986805
3040,0,0.042960007
5801,0,0.042936126
5882,0,0.042873412
9718,0,0.042865377
1295,0,0.042860958
3017,0,0.042860932
9242,0,0.042860244
6064,0,0.042841841
8638,0,0.042832225
3771,0,0.042827038
3985,0,0.042804224
1846,1,0.042775252
2747,0,0.042767827
4903,0,0.042761897
5931,0,0.042743514
7445,0,0.042739946
6325,1,0.042724995
8600,0,0.042684678
99,0,0.04268061
8550,0,0.0426756
9364,0,0.04265711
3213,1,0.042632132
2204,0,0.042622487
6481,0,0.042608856
7717,0,0.042584618
5263,0,0.042579502
6447,0,0.042573523
6297,0,0.04257256
5388,0,0.042513865
4040,0,0.042483181
5535,0,0.04246148
2962,0,0.042460597
4610,0,0.042448146
5153,0,0.042435911
3990,0,0.042435841
3917,0,0.042417238
7511,0,0.042402
3032,0,0.042393866
1532,0,0.042390196
9223,0,0.042351966
6418,0,0.042347567
5375,0,0.042341386
4777,0,0.042333085
7251,0,0.042280751
9927,0,0.042265199
1890,0,0.042237649
1294,0,0.042210571
7230,0,0.042162266
1298,0,0.042144246
5962,0,0.042125333
989,0,0.042097196
3045,0,0.042091248
2068,0,0.042075566
8570,0,0.042068031
8224,0,0.042050789
8452,0,0.04202083
6120,0,0.041993535
4568,0,0.041992027
5628,0,0.041983667
935,0,0.041982732
9007,0,0.041982459
2073,0,0.041976912
5177,0,0.041975685
5470,0,0.04195471
8733,0,0.041944771
5921,0,0.041921083
9924,0,0.041917659
5070,0,0.041901735
1249,0,0.041888647
9332,0,0.041874232
2709,0,0.041830759
8029,0,0.041801982
6483,0,0.041801591
9942,0,0.041757176
265,0,0.041728141
150,0,0.041719388
1485,0,0.041718798
9605,0,0.041682769
1242,0,0.041666227
7083,0,0.041611266
3978,0,0.041559215
3106,1,0.041550604
7581,1,0.041545096
2164,0,0.04152556
5267,0,0.04150727
6762,0,0.041479215
6855,0,0.041476906
6624,0,0.041393685
2397,0,0.041386188
7771,0,0.04133791
7413,0,0.041314661
480,0,0.041272385
4572,0,0.041269077
1135,0,0.041261256
758,0,0.041257532
8661,0,0.041236842
248,0,0.041236512
4853,0,0.041220099
1395,0,0.04120083
6661,0,0.041179409
7898,0,0.041167516
8817,0,0.041157549
7206,0,0.041149659
1134,0,0.041135164
3991,0,0.041122703
6341,0,0.041078195
8049,0,0.041057536
1217,0,0.041045029
9384,0,0.041006959
39,0,0.040989729
2636,0,0.040972398
201,0,0.040946715
1553,0,0.04088
2766,0,0.04086109
4174,0,0.040752421
5596,0,0.040715044
4921,0,0.040695557
7469,0,0.040692229
7423,0,0.040631879
9330,0,0.04060947
4559,0,0.04056365
5937,1,0.040513361
5881,0,0.040510981
9088,0,0.040505961
9540,1,0.040504178
4516,0,0.040435673
6456,0,0.040410512
2281,0,0.040389183
3162,0,0.040379368
743,0,0.040335206
3076,0,0.040330475
1034,0,0.040328353
6474,0,0.040318905
2712,0,0.040288779
7911,0,0.040256307
9421,0,0.040238146
5277,0,0.040236568
9988,0,0.040235481
9340,0,0.04020035
7997,0,0.040199887
3719,0,0.040179966
4272,0,0.040156595
1990,0,0.040150239
8882,0,0.040149254
8025,0,0.040130381
35,0,0.040123627
9101,0,0.040099086
3970,1,0.040068592
6759,0,0.040067502
2941,0,0.040057619
5067,0,0.0400387
3476,0,0.039997679
9746,0,0.039987973
7027,0,0.039978007
2609,0,0.03995565
4370,0,0.039939403
1283,0,0.039838618
6197,0,0.039803585
9680,0,0.039786868
2002,0,0.039783446
7848,0,0.039782316
1879,0,0.039774885
655,0,0.039735059
576,0,0.039715286
7000,1,0.039700524
8190,0,0.039679907
609,0,0.039673415
2694,0,0.039671595
7589,0,0.039642572
4205,0,0.039636801
9631,0,0.039602742
1404,0,0.03958311
8783,0,0.039537008
9458,0,0.039521169
470,0,0.039495317
6984,0,0.039493822
5444,0,0.03947354
161,0,0.039469963
5394,0,0.039461939
8200,0,0.039461538
1265,0,0.039455078
234,0,0.039451621
6372,0,0.039400271
8207,0,0.03936123
8358,0,0.039350709
4723,0,0.039326958
7724,0,0.039276048
6239,0,0.039246818
5488,0,0.039230498
694,0,0.03913221
4701,0,0.03912799
8122,0,0.039075795
1538,0,0.039037709
6129,0,0.039013232
8897,0,0.038996576
8736,0,0.038995396
4952,0,0.038988101
9738,0,0.038962562
5197,0,0.038961023
7022,0,0.038959118
5593,0,0.038934297
8833,0,0.038897323
5002,0,0.038872102
4860,0,0.038849919
4440,0,0.038829627
7865,0,0.038815199
2188,0,0.038721671
3292,0,0.038714994
5348,1,0.038706291
7862,0,0.038596291
4771,0,0.038545498
4615,0,0.038543876
5852,0,0.038525952
9843,0,0.038505424
5230,0,0.038492738
7111,0,0.038476367
5828,0,0.03845456
8759,0,0.038444836
5380,0,0.038406651
578,0,0.038405567
2017,0,0.038392204
6607,0,0.038387654
7452,0,0.038372569
8120,1,0.038341268
1181,0,0.038328225
5637,0,0.038326464
3801,0,0.038319493
2935,1,0.038318532
9303,0,0.038283474
2985,0,0.038205798
9816,0,0.03816614
4213,0,0.038164714
457,0,0.038122967
8527,0,0.038057383
7618,0,0.038026206
7613,0,0.038013695
8034,0,0.037989303
7971,0,0.037984045
3202,0,0.037977547
3951,0,0.037958349
7169,0,0.037902964
2166,0,0.037804647
2895,0,0.037794779
6150,0,0.03778471
4418,0,0.037775864
8033,0,0.03777316
3678,0,0.037746904
3023,0,0.037744111
2492,0,0.037717874
8836,0,0.037716321
6371,0,0.037710616
7379,0,0.037709739
5989,0,0.037656724
9407,0,0.037631985
4587,0,0.037631221
9669,0,0.03762769
8160,0,0.037626937
7915,0,0.037615061
9151,0,0.037548658
2684,0,0.037461253
7595,0,0.037449588
2644,0,0.037440043
9461,0,0.037372937
6936,0,0.037369501
3967,0,0.037362927
7904,0,0.037342696
8404,0,0.037311349
9410,0,0.037269983
9359,0,0.037238994
7344,0,0.037211612
3701,0,0.037112482
6732,0,0.037097437
6363,0,0.036981896
9380,0,0.036967251
10,0,0.036933178
2372,0,0.036925245
4050,0,0.036920858
4433,0,0.036848936
819,0,0.03684859
3529,0,0.036797458
8385,0,0.036781634
2319,0,0.036754644
5418,0,0.036751557
3679,0,0.036749369
7778,0,0.036747174
9828,0,0.036740607
5424,0,0.036735535
142,0,0.036731054
9502,0,0.036705591
8555,1,0.036702726
7570,0,0.036679559
7936,0,0.036656408
6008,0,0.036583727
8493,0,0.036576231
5218,0,0.036522447
2490,0,0.036442744
7299,0,0.036434788
4103,0,0.036432757
2044,0,0.036423282
9331,0,0.036396838
5597,1,0.036393536
7306,0,0.036391626
1557,0,0.036365166
3831,0,0.036365166
8092,0,0.036349516
8315,0,0.036325606
3852,0,0.036300589
8426,0,0.036299942
2942,0,0.036260167
5139,0,0.036193492
773,0,0.036170006
300,0,0.036148151
5229,0,0.036083809
2672,0,0.036060277
3316,0,0.036046853
9527,0,0.036007535
2588,0,0.035993573
1812,0,0.035972677
6505,0,0.035971242
7723,0,0.035903663
7756,0,0.035892046
501,0,0.035864033
3938,0,0.035843498
2250,0,0.035825065
4114,0,0.035762859
4180,0,0.035717702
8797,0,0.035624843
5144,1,0.035612814
3210,0,0.03550973
7493,1,0.035500542
1611,0,0.035407892
1362,0,0.035331169
9366,0,0.035293141
2448,0,0.035277728
9506,0,0.035267765
6668,0,0.035248807
2464,0,0.035240619
7457,0,0.035240199
9642,0,0.035231726
240,0,0.035183504
8534,0,0.035175092
6414,0,0.035164129
6350,0,0.035154166
1860,0,0.035140085
9498,0,0.035135293
3010,0,0.035100257
3222,0,0.035085277
9017,0,0.035035217
4710,0,0.035031752
6617,0,0.035000109
8244,0,0.034933972
7462,0,0.034919473
3099,0,0.034913662
5724,0,0.034839362
8182,0,0.034835608
5124,0,0.034835107
6666,0,0.034825964
2224,0,0.03481047
9454,0,0.034744978
5746,0,0.034704717
4820,0,0.034680388
6612,0,0.034650714
6709,0,0.034618908
1886,0,0.034601148
6176,0,0.034587625
6535,0,0.034583552
4045,0,0.034572744
9503,0,0.034546695
9515,0,0.034539462
9713,0,0.034524305
3518,0,0.034522023
5421,0,0.034514506
9627,0,0.034502822
3050,0,0.034489922
9582,0,0.034427117
1731,0,0.034412907
1024,0,0.034412007
8841,0,0.034348998
1891,0,0.03430295
2589,0,0.034294239
5238,0,0.034285812
2564,0,0.034280666
9227,0,0.034273028
1980,0,0.034144202
2425,0,0.034074353
1038,0,0.034038896
4082,0,0.034001776
6209,0,0.033935613
6488,0,0.03391921
6223,0,0.033875009
7039,0,0.033854219
5912,0,0.033836564
5529,0,0.033822041
471,0,0.033817509
4078,0,0.033716073
8523,0,0.033683891
1692,0,0.033668504
257,0,0.033649164
9684,0,0.033644775
9274,0,0.033644504
285,0,0.033642546
4479,0,0.033565875
222,0,0.033512321
5677,0,0.033459469
8857,0,0.033427384
1483,0,0.033427215
1880,0,0.033416277
8425,1,0.033411528
6125,0,0.033366545
657,0,0.033317208
1250,0,0.033308299
666,0,0.033253588
1459,0,0.033252473
2645,0,0.033165075
5930,0,0.033156462
8811,0,0.033148381
1717,0,0.03309769
3420,0,0.033044743
2239,0,0.032944252
4557,0,0.032941545
7068,0,0.032929708
3114,0,0.032830973
5112,0,0.03280841
4147,0,0.032806581
4434,0,0.032795971
8264,0,0.032711445
2122,0,0.032662683
4149,0,0.032607333
8062,0,0.032580817
2767,0,0.032440151
5810,0,0.032434415
3612,0,0.032423427
6784,0,0.032403585
3156,0,0.032383929
9026,0,0.032372696
850,0,0.032345811
6678,0,0.032341589
3421,0,0.032268177
7343,0,0.032262992
6797,0,0.032243479
1742,0,0.032203847
4291,0,0.032181808
3748,0,0.03215089
3455,0,0.032128715
8407,0,0.032075691
3300,0,0.032052689
5833,0,0.031999033
5533,0,0.031997074
1927,0,0.031995336
1029,0,0.031989935
9255,0,0.031932948
4837,0,0.031923394
6038,0,0.031902279
7535,0,0.03184224
3586,0,0.031822135
983,0,0.031817798
663,0,0.031817541
2750,0,0.03180462
6102,1,0.031803812
3968,0,0.031722561
3902,0,0.031720838
2118,0,0.031713758
3339,0,0.031679467
8473,0,0.031661385
4258,0,0.031651859
2203,0,0.03163839
18,0,0.031634465
2178,0,0.031627149
8813,0,0.03160808
6836,0,0.03159378
5289,0,0.03157606
5820,0,0.031546189
6948,0,0.031530903
6218,0,0.031507174
9648,0,0.031453929
1051,0,0.031447119
2027,0,0.031435398
6500,0,0.031399277
6135,0,0.031247849
7395,0,0.031203398
6895,0,0.031147811
8934,0,0.031126888
9218,0,0.031065637
5056,0,0.031047702
7949,0,0.031025656
4796,0,0.030910899
6307,0,0.030907579
7648,0,0.030844762
9868,0,0.030826577
5471,0,0.030816904
9321,0,0.030751724
7707,0,0.030601804
9675,0,0.03053006
668,0,0.030516665
212,0,0.030470193
4249,0,0.030401596
3964,0,0.030390547
9666,0,0.030378618
6063,0,0.030324166
5353,0,0.030309511
2529,0,0.030271265
8792,0,0.030251709
6005,0,0.030217941
6111,0,0.030201618
2402,0,0.030132845
8744,0,0.030107357
2614,0,0.030098458
3201,0,0.029989871
742,0,0.029984375
731,0,0.029973286
1407,0,0.029949931
3883,0,0.029948543
7779,0,0.029931233
8660,0,0.029931084
6006,0,0.029884482
3395,0,0.029853137
6880,0,0.02975195
7820,0,0.029739501
6848,0,0.029624256
9847,0,0.029621725
6692,0,0.029618438
6919,0,0.029594918
9856,0,0.029528782
8873,0,0.029518306
20,0,0.029507003
189,0,0.029487628
8211,0,0.029432234
1073,0,0.029397847
2544,0,0.029384457
489,0,0.029383276
2658,0,0.02935317
3885,0,0.029316785
2959,0,0.029293748
3072,0,0.029223386
2637,0,0.029191415
6009,0,0.029171235
9269,0,0.029159714
9509,0,0.029116715
2756,0,0.029039037
7308,0,0.028992185
7018,1,0.028912369
4923,1,0.02890614
2665,0,0.028902346
9278,0,0.028896306
3757,0,0.028888302
8568,0,0.028794218
6464,0,0.028745863
6513,0,0.028730012
728,0,0.028712293
606,0,0.028612496
4983,0,0.028610975
8742,0,0.028542491
5785,0,0.028498422
7668,0,0.028467182
4586,0,0.028395523
7602,0,0.028394166
5953,1,0.028378418
5331,0,0.028332478
1635,0,0.028311139
9547,0,0.028300178
8144,0,0.028277197
1837,0,0.028223189
6546,0,0.028176642
7057,0,0.028129712
3670,0,0.028090227
6882,0,0.028062066
985,0,0.027980783
5410,0,0.027970595
3680,0,0.027854824
8656,0,0.027814333
3796,0,0.027809671
7840,0,0.027772977
7859,0,0.027710245
9008,0,0.027680671
8347,0,0.027641836
8173,0,0.027509165
7051,0,0.0275045
4896,0,0.027482624
5853,0,0.027469341
9587,0,0.027456791
8421,0,0.027364234
3699,0,0.027356918
3020,0,0.027333007
9888,0,0.027323187
5076,0,0.027313053
7743,0,0.027302896
3394,0,0.027300508
4095,0,0.02721506
7748,0,0.027202688
8130,0,0.027196537
7286,0,0.027191923
8026,0,0.027187825
2329,0,0.027130032
9533,0,0.027065162
9608,0,0.027033156
1214,0,0.026984622
1364,0,0.026980808
4446,0,0.026961843
5650,0,0.026826799
1883,0,0.02682284
6689,0,0.026771968
8731,0,0.026759711
9171,0,0.026756015
3933,0,0.026716591
4604,0,0.026680886
5384,0,0.02664067
2377,0,0.026611447
9100,0,0.026565818
3322,0,0.026547568
3658,0,0.026513727
6019,0,0.026513727
4817,0,0.026510459
2430,0,0.026498563
1710,0,0.026490153
7642,0,0.026419827
7866,0,0.026391055
8520,0,0.026380652
4665,0,0.026345046
1821,0,0.026310679
8773,0,0.026280089
5716,0,0.026264047
9472,0,0.026249197
9956,0,0.026166351
5374,0,0.026142286
6422,0,0.026101551
1461,0,0.026095822
8440,0,0.026095246
5845,0,0.026088576
7377,0,0.026026871
3161,0,0.026025919
5504,0,0.026022471
9342,0,0.025984894
1239,0,0.025804033
9189,0,0.025796466
4380,0,0.02572991
3244,0,0.025594634
8640,0,0.025547623
7577,0,0.025545626
5404,0,0.025521009
9629,0,0.025507796
4119,0,0.025482107
7149,0,0.025446034
570,0,0.025435823
9217,0,0.025428327
4184,0,0.025354844
6573,0,0.025338426
9259,0,0.025226446
9024,0,0.025209466
7181,0,0.02504745
3087,0,0.025001598
6192,0,0.024992643
4264,0,0.024892562
361,0,0.024888566
7683,0,0.024823338
5168,1,0.024783006
2813,0,0.024753496
4827,0,0.024655682
9777,0,0.024442778
8360,1,0.024436422
4818,0,0.024432185
4708,0,0.02439702
8927,0,0.02437548
5998,0,0.024268694
7542,0,0.024233318
3738,0,0.024217726
6312,0,0.024162272
3872,0,0.024036855
2293,0,0.024001421
8509,0,0.023985617
3577,0,0.023945886
8722,0,0.023934159
2161,0,0.02379787
2084,0,0.02375528
1578,0,0.023739711
94,0,0.023720711
9309,0,0.023719412
1916,0,0.023715921
996,0,0.023637598
5081,0,0.023579552
4048,0,0.023570848
4728,0,0.023558761
4332,0,0.023532299
2442,0,0.023517481
6495,0,0.023500892
7751,0,0.02335774
5048,0,0.023333501
8471,0,0.023290994
9974,0,0.023198354
6839,0,0.023196
2707,0,0.023195287
3667,0,0.023159751
6104,0,0.023092624
1065,0,0.022977057
3843,0,0.022956884
7354,1,0.022956334
282,0,0.022905474
2494,0,0.022881037
2646,0,0.02283773
3497,0,0.022791656
9564,0,0.022722987
3456,0,0.022606201
6091,0,0.022569756
6090,0,0.022559404
3897,0,0.022556839
2649,0,0.022551585
787,0,0.022542606
6040,0,0.022496304
9990,0,0.022419944
2586,0,0.02241039
5216,1,0.022400627
779,0,0.022314918
4339,0,0.022300169
3671,0,0.022287208
2939,0,0.022123279
4106,0,0.022110569
4858,0,0.02210352
7667,0,0.022081765
9598,0,0.022060521
1328,0,0.022049952
2866,0,0.021917013
26,0,0.0219016
2769,0,0.021788101
9841,0,0.021772042
9247,0,0.021768089
4605,0,0.021753754
8383,0,0.021585795
2591,0,0.021507704
1968,0,0.021485419
886,0,0.021357271
2149,0,0.021338356
6142,0,0.021112051
8286,0,0.021107776
4000,0,0.021035761
134,0,0.021023786
4327,0,0.021016294
4331,0,0.0209195
5844,0,0.020886265
3321,0,0.020797336
542,0,0.020794786
3276,0,0.02076069
9863,0,0.020756173
6637,0,0.020745203
5617,0,0.020544853
5648,0,0.020326709
6466,0,0.020286842
3982,0,0.020210919
7250,0,0.019899021
972,0,0.019887401
9464,0,0.019861406
6547,0,0.019829907
465,0,0.019744904
354,0,0.019657359
4793,0,0.019386882
8486,0,0.019353677
1281,0,0.019348396
1014,0,0.019327171
